player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_stat_constraint_applied,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,formation_role,depth_chart_status,projected_games,projected_games_raw,projection_run_id,composition_version,concentration_scale,concentration_calibration_version,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,td_rate_clip_applied,sentiment_score,sentiment_feature,sentiment_confidence,sentiment_coverage,sentiment_as_of,sentiment_claim_count,sentiment_source_count,sentiment_model_active,sentiment_version,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high
00-0039880,WR,2026,3.6399044623940404,1.2186706074276765,1.2186706074276765,7.133972104946609,False,,,,,,,0.1190982927281625,20.161853179509794,1.818258776148172,,,2.5330084354026474,False,False,False,False,Malik Washington,MIA,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.241534080230918,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,1.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,-56.0,-0.3959707129821088,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1,56.2422138944292,19.65870325806279,108.48045523614887
00-0036550,WR,2026,3.598520841148123,1.1424292083798941,1.1424292083798941,7.092588483700691,False,,,,,,,0.1728626929556467,17.40927033800759,1.6408352992269668,,,2.732278852886888,False,False,False,False,Rashod Bateman,BAL,veteran_model,False,,False,ACT,1.0,starter,LWR,curated,17.0,14.512660318433737,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,31.37799975249296,213.6518141922886,28.079230857805165,132.67231187281823,2025.0,BAL,canonical_source_team_frame,False,-94.0,-1.6490446242364647,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,55.86752130174318,17.859324124577018,109.71323132934594
00-0041044,WR,2026,3.5927813769029693,0.5542374461624262,0.5542374461624262,7.853797820904464,False,,,,,,,0.1267394677054295,20.43595480343532,1.5774981806537207,,,2.590169156381741,False,False,False,False,Zachariah Branch,ATL,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,above_median,,off_chart,1.0,False,9.0,False,33.11019223657139,223.68381617318363,27.58350153561096,121.08084842723764,2025.0,ATL,canonical_source_team_frame,False,-67.0,-0.5164874125334468,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,57.88332268934886,9.024751877591028,126.26289661053144
00-0040584,TE,2026,3.498216540069337,1.643949685378233,1.643949685378233,5.914539353035664,False,,,,,,,0.095365227151919,18.47653450313781,2.156743453688083,,,2.9679451251631663,False,False,True,True,Gunnar Helm,TEN,veteran_model,False,,False,ACT,1.0,starter,,curated,17.0,15.20489027026517,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,1.0,17.0,,,,,,,,33.99714946554143,212.007639970746,25.99338461410204,108.23524626366611,2025.0,TEN,canonical_source_team_frame,False,-69.0,-0.6216024116057177,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,50.99784249557908,23.97955521781178,86.26940508240004
00-0037666,WR,2026,3.4884312169503175,1.0325236249064214,1.0325236249064214,6.982498859502886,False,,,,,,,0.1597061587248072,17.111304117874656,1.6381277056280177,,,2.644511932307572,False,False,False,False,Jalen Tolbert,MIA,veteran_model,False,,True,ACT,1.0,starter,LWR,curated,17.0,12.77679016042312,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,-82.0,-0.8802138362925332,0.62,medium,2026-08-24,1,1,False,markdown_market_v1,52.98629114083384,16.005082329476124,105.22453248255351
00-0038454,RB,2026,3.48368148915693,0.47181696613442187,0.47181696613442187,7.975507385233403,False,,3.825633876775546,,,,,0.0156386181253201,4.539875972091472,0.7283122166166811,0.1144264945210233,18.85147107761382,0.9954219435141392,False,True,False,False,Keaton Mitchell,LAC,veteran_model,False,,True,ACT,2.0,committee,,curated,17.0,7.473491046148785,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,34.81239421539152,230.9924120352485,26.622477258704382,118.76948607670286,2025.0,LAC,canonical_source_team_frame,False,16.0,0.22190061592956412,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,59.169486448912735,8.021010446056072,135.96412708117484
00-0033555,WR,2026,3.4584955293896575,1.1759880490391632,1.1759880490391632,6.952563171942226,False,,,,,,,0.0987543726017611,20.79411245848329,1.5731160958615236,,,2.6113737853152728,False,False,False,False,Mack Hollins,NE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.86374215280288,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,33.74543089702036,243.7524751383192,27.01222693387557,121.7111389498118,2025.0,NE,canonical_source_team_frame,False,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1,52.56147702919797,17.74820095247363,106.07159345830863
00-0040870,WR,2026,3.4385640232300725,0.5304737045903611,0.5304737045903611,7.516597962957118,False,,,,,,,0.121277564413499,19.559110277050326,1.509975218088092,,,2.479418290641543,False,False,False,False,Ja'Kobi Lane,BAL,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,above_median,,off_chart,0.9659136108820338,False,9.0,False,31.37799975249296,213.6518141922886,28.079230857805165,132.67231187281823,2025.0,BAL,canonical_source_team_frame,False,16.0,0.2409884851021667,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,53.90008143654907,8.543385651710889,117.1734570975483
00-0038618,WR,2026,3.4328502490062354,1.1422688214093795,1.1422688214093795,6.926917891558805,False,,,,,,,0.0993901298104121,20.186194030836084,1.635780134120309,,,2.329409053860224,False,False,False,False,Xavier Hutchinson,HOU,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,4.665325651124568,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,34.32483042096658,230.71531420889468,27.03402673302534,113.94163263281224,2025.0,HOU,canonical_source_team_frame,False,23.0,0.39625327690144896,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,56.34230379604959,18.658078728405656,113.9762081614406
00-0041048,WR,2026,3.4324020182506736,0.5296303598102774,0.5296303598102774,7.502796983164959,False,,,,,,,0.1209722470391723,19.525490329544056,1.508039006122468,,,2.476718326422178,False,False,False,False,Ted Hurst III,TB,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,no_data,,off_chart,1.0,False,9.0,False,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,19.0,0.3191746762603055,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,53.51038888134549,8.229279140069078,117.07110980824362
00-0038555,RB,2026,3.431348488729518,0.4800478408082734,0.4800478408082734,8.13026218872841,False,,4.897975670902489,,,,,0.0195642425358426,3.344477543578196,0.5894118269786612,0.1057855889831349,20.500958317685026,0.8350041495841746,False,False,False,False,Tank Bigsby,PHI,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.588039489869692,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,-76.0,-1.279929684717723,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,57.351746016811745,8.160813293740649,134.99839129503601
00-0038393,WR,2026,3.426888416195363,0.9755429587270383,0.9755429587270383,6.920956058747931,False,,,,,,,0.1263181968916462,18.57006103164664,1.623946263361643,,,2.396557137228559,False,False,False,False,Dontayvion Wicks,PHI,veteran_model,False,,True,ACT,2.0,starter,RWR,curated,17.0,12.833653166879149,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,63.0,0.804038230025069,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,53.907103843260785,15.206563147806452,109.1426255009878
00-0035250,RB,2026,3.381212719362861,0.2487060755821001,0.2487060755821001,7.659717848243073,False,,4.438828434055053,,,,,0.0154493997356435,6.286324977629247,0.86650119471035,0.1547494837619241,12.981363232593557,1.0260657844900198,False,True,True,True,Devin Singletary,NYG,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,5.7531078579246655,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.99474579779997,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,20.0,0.2622527067782509,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,55.061058435697774,4.180102056810655,124.15151707167212
00-0033921,WR,2026,3.356450003163429,1.1814514932324522,1.1814514932324522,6.850517645715998,False,,,,,,,0.0764555371775579,19.17814284974181,1.9598049902478007,,,2.7402509588751065,False,False,False,False,Chris Godwin Jr.,TB,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,13.146187604724195,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,56.0,0.7108707503405219,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,52.20520698884948,18.29561384319288,106.78160381832704
00-0041037,WR,2026,3.3463176471978713,0.5152704838650775,0.5152704838650775,7.31794997281909,False,,,,,,,0.1188213949803752,19.021433923487148,1.4624917699338098,,,2.397105254261353,False,False,False,False,Denzel Boston,CLE,rookie_rule,True,drafted,False,,1.0,starter,,rookie_path,17.0,13.830188679245284,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,below_median,2.0,rank_2,0.6154126395006377,False,53.0,False,33.82707987620956,210.09032913022048,26.55432348725456,109.36695682546336,2025.0,CLE,canonical_source_team_frame,False,50.0,0.6598182338874671,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,56.21985555412524,8.783390219244177,122.54313521437186
00-0040179,RB,2026,3.3315102991706897,0.4695707580574785,0.4695707580574785,8.033484123195574,False,,3.638873029452412,,,,,0.0256576609539169,4.143312993242386,0.7442914895219571,0.064022297309784,20.06953505503267,1.040072530237411,False,False,False,False,DJ Giddens,IND,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.46017387025785,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,33.82190844602341,234.02468664293764,26.51465853299865,117.43030699843813,2025.0,IND,canonical_source_team_frame,False,-92.0,-1.4088823025940078,0.62,medium,2026-08-24,1,1,False,markdown_market_v1,59.56088179115379,8.027351415428727,145.25983165024235
00-0040237,WR,2026,3.3038812900150982,1.0057608070066566,1.0057608070066566,6.797948932567667,False,,,,,,,0.1021226845718664,19.384015351486163,1.5054872948705669,,,2.3074330594396897,False,False,False,False,Tez Johnson,TB,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.9393260886291417,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,27.0,0.46392356341196017,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,51.487194507603036,15.622054393692888,106.0635913370806
00-0040177,RB,2026,3.300747931357919,0.29412027474709607,0.29412027474709607,7.6543429164181385,False,,3.4572846434633724,,,,,0.0727985594917749,4.552343912875584,0.7292169069212053,0.0975505501478039,14.588104287722851,1.0911073872732575,False,False,False,False,Jordan James,SF,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,11.542807395149609,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,34.25083482490253,240.1256936965456,26.958300492590134,112.8835201485632,2025.0,SF,canonical_source_team_frame,False,-80.0,-1.24272425218502,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1,57.035775856658546,5.003794797049577,132.1661783402705
00-0041558,TE,2026,3.2908908418690968,0.30465244985167006,0.30465244985167006,7.149399087096905,False,,,,,,,0.1235592964099751,17.63021790020923,1.5730265467766458,,,2.354670963130812,False,False,False,False,Sam Roush,CHI,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,12.465116279069768,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,above_median,,off_chart,1.0,False,4.0,True,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,27.0,0.06787925169271711,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,55.62051273624442,5.083232541538809,120.84723927565642
00-0040782,WR,2026,3.28360259964379,1.033971001279943,1.033971001279943,6.777670242196359,False,,,,,,,0.0981897834210324,21.248210464674308,1.1392857053003291,,,2.30913897812719,False,False,False,False,Isaiah Bond,CLE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,5.349445803621615,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.82707987620956,210.09032913022048,26.55432348725456,109.36695682546336,2025.0,CLE,canonical_source_team_frame,False,24.0,0.43020619962805967,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,55.161336735470485,17.51793158933239,113.35779473230953
00-0041051,WR,2026,3.2812984676072925,0.5064464653861881,0.5064464653861881,7.1720968649768935,False,,,,,,,0.1155385832102462,18.667684088792768,1.4425971189330768,,,2.3698291146533865,False,False,False,False,Zavion Thomas,CHI,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,above_median,,off_chart,1.0,False,9.0,False,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,19.0,0.3191746762603055,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,55.41376707728945,8.449973204541859,121.4084276611379
00-0033908,WR,2026,3.2706148541401636,0.9745491374815118,0.9745491374815118,6.764682496692732,False,,,,,,,0.1000212473070808,18.401099371662564,1.6607548662628444,,,2.3558022944641643,False,False,False,False,Cooper Kupp,SEA,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,13.78652337625491,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.23055547607071,233.1588091163081,27.961458857752422,119.77956467483948,2025.0,SEA,canonical_source_team_frame,False,-24.0,-0.22630749861844404,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,55.01096006025464,15.855695740803306,115.33650158111554
00-0039164,QB,2026,3.2692703335232642,-0.2995076172590452,0.0,8.450551262243913,True,3.4061938981907014,3.124051468289021,1.920056795881042,0.0321136077021518,0.102185816945721,14.6400118616998,,,,0.0117503089511639,22.68651952969708,,False,False,False,False,Anthony Richardson,IND,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.237545838991807,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.82190844602341,234.02468664293764,26.51465853299865,117.43030699843813,2025.0,IND,canonical_source_team_frame,False,-28.0,-0.24179312193047042,0.62,medium,2026-08-24,1,1,False,markdown_market_v1,52.92440138659468,3.0936243875383305,122.01611165929928
00-0032268,QB,2026,3.2506829486097404,-1.0384601402808358,0.0,10.330733793020132,True,5.842646040324127,1.139157353659075,4.036864414055417,0.1826251442086696,0.3090226340168364,42.47223440225275,,,,0.0388328239917269,4.479563809192626,,False,False,False,False,Marcus Mariota,WAS,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,6.6374016997309,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,32.67144533753111,214.92336904810367,27.29070180650144,124.16028766147345,2025.0,WAS,canonical_source_team_frame,False,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1,60.51045521523611,0.00576873278203518,173.15829587997453
00-0035662,WR,2026,3.2452913875089466,1.0092842426977073,1.0092842426977073,6.7393590300615145,False,,,,,,,0.0908732136697604,19.07707724094113,1.5846887627925423,,,2.606643344260761,False,False,False,False,Marquise Brown,PHI,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,17.0,4.680646227035092,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1,50.941549624636124,15.733418237736721,106.17707128236316
00-0040138,WR,2026,3.212816138233744,0.9616228712468684,0.9616228712468684,6.706883780786313,False,,,,,,,0.0909186558152864,17.65256890249399,1.8040946261852533,,,2.525081433688838,False,False,False,False,Jaylin Noel,HOU,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.351063184018397,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,34.32483042096658,230.71531420889468,27.03402673302534,113.94163263281224,2025.0,HOU,canonical_source_team_frame,False,-13.0,-0.11489041694012067,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,52.76288258560817,15.74505963097546,110.39678695099917
00-0039410,WR,2026,3.207475411443845,0.9658601896143697,0.9658601896143697,6.701543053996414,False,,,,,,,0.0927338886396521,18.99597229795188,1.5029496996214882,,,2.268250017603423,False,False,False,False,Ryan Flournoy,DAL,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.04816719935227,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,34.85375341295928,250.071496061463,26.933211492050265,120.7564084896434,2025.0,DAL,canonical_source_team_frame,False,60.0,0.6742371407758185,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1,54.44239416421031,16.141008248396844,114.66382980202408
00-0031503,QB,2026,3.198362378443591,-0.34849886240397904,0.0,8.231961599219598,True,6.667776764755319,0.7407845072734494,3.726383327409245,0.140419639120527,0.366087670617031,40.77015553913672,,,,0.0007528232661692,3.795278130540371,,False,False,False,False,Jameis Winston,NYG,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,7.4013058975885535,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.99474579779997,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1,60.75282592759542,6.440871272025899,142.07339744951778
00-0040727,WR,2026,3.17439018188758,0.9235997956227417,0.9235997956227417,6.668457824440148,False,,,,,,,0.0943448400902316,18.604547171302805,1.4957328484318195,,,2.2177311722563733,False,False,False,False,Tre Harris,LAC,veteran_model,False,,False,ACT,2.0,starter,RWR,curated,17.0,13.886283489187871,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,34.81239421539152,230.9924120352485,26.622477258704382,118.76948607670286,2025.0,LAC,canonical_source_team_frame,False,82.0,1.0745023910051097,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,53.99701201648401,15.435327897427861,114.44055681537253
00-0041525,WR,2026,3.1384561725151645,0.48453009959193694,0.48453009959193694,6.859477051159895,False,,,,,,,0.1104019930455671,17.856776524731288,1.380733123537266,,,2.2687838363350927,False,False,False,False,Chris Bell,MIA,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,no_data,,off_chart,1.0,False,9.0,False,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,-63.0,-0.385372570912534,0.62,medium,2026-08-24,1,1,False,markdown_market_v1,48.31510868761988,7.8064664022094785,104.60652086564573
00-0041052,RB,2026,3.1212292859250295,0.3696525116333812,0.3696525116333812,6.3845582748659835,False,,3.313513035498276,,,,,0.0288264530395186,5.4544190528306,0.7085264192196238,0.1060463117750586,14.122875821446945,0.9292859849892612,False,False,False,False,Kaelon Black,SF,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.6,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,no_data,,off_chart,0.6179908683182744,False,5.0,False,34.25083482490253,240.1256936965456,26.958300492590134,112.8835201485632,2025.0,SF,canonical_source_team_frame,False,-42.0,-0.459222647612531,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1,53.51037997222991,6.293449823573291,109.82398134166553
00-0040134,WR,2026,3.1035794852914247,0.9317934215340604,0.9317934215340604,6.597647127843993,False,,,,,,,0.0811004848502948,18.65713102453439,1.5025269474724343,,,2.354075720053429,False,False,False,False,Pat Bryant,DEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.68391843002937,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,34.86796196556067,230.0636551213692,26.57618138477283,117.91787351632536,2025.0,DEN,canonical_source_team_frame,False,94.0,1.479039132061169,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1,51.19031914311574,15.065000361407268,110.23900013604816
00-0036309,WR,2026,3.0903291070157124,0.6536304244404312,0.6536304244404312,6.584396749568281,False,,,,,,,0.1280350611972104,16.443549185977112,1.355527642469477,,,2.337749060030718,False,False,True,True,Darnell Mooney,NYG,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,17.0,3.832298144570633,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.99474579779997,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,-57.0,-0.39992870947308135,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,46.394762523935384,9.730209081585073,98.9935199486672
00-0033307,WR,2026,3.0336352594682876,0.8266847740280859,0.8266847740280859,6.527702902020856,False,,,,,,,0.0896459535309153,18.62988791895588,1.2655414927744155,,,1.8483547607641349,False,False,False,False,Kendrick Bourne,ARI,veteran_model,False,,True,ACT,3.0,starter,SWR,curated,17.0,12.51223125543443,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,False,0.0,-0.0010496157445879424,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,47.572976332008096,12.888253337215449,102.66980512052734
00-0040878,RB,2026,3.0180533297517007,0.0,0.0,8.797357095701516,False,,3.448143437326115,,,,,0.0253206808685221,4.88461312663643,0.6368055809342952,0.0936524322685359,14.973505477985618,0.8351124871266444,False,False,False,False,Mike Washington Jr.,LV,rookie_rule,True,drafted,False,,2.0,committee,,rookie_path,17.0,12.294117647058824,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,,17.0,above_median,2.0,rank_2,0.7210862474524415,False,17.0,False,33.854801045689456,214.5498181545603,25.409147592119822,101.32508075439344,2025.0,LV,canonical_source_team_frame,False,-72.0,-0.9524918587865685,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1,51.64143741298952,0.0,150.3661299161886
00-0037837,WR,2026,2.998080734701462,0.7076840402449833,0.7076840402449833,6.492148377254029,False,,,,,,,0.1016643451532178,16.719377534272784,1.4323138207097532,,,2.444955083213966,False,False,True,True,Calvin Austin III,NYG,veteran_model,False,,True,ACT,3.0,starter,SWR,curated,17.0,13.396696682377932,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.99474579779997,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,6.0,0.028112852363825602,0.75,medium,2026-08-24,1,1,False,markdown_market_v1,44.95112765734472,10.527589219672887,97.54988508207651
