player_id,display_name,team,position,season,text_sentiment_raw,text_sentiment_z,text_confidence,sentiment_label,sentiment_source_ref,sentiment_parse_method,market_ecr,market_adp,market_gap_raw,market_gap_z,market_confidence,raw_sentiment_z,sentiment_residual_z,sentiment_score,sentiment_feature,sentiment_confidence,sentiment_coverage,sentiment_as_of,sentiment_claim_count,sentiment_source_count,sentiment_model_active,sentiment_version
00-0036358,CeeDee Lamb,DAL,WR,2026,0.55,0.0,0.62,Bullish,dallas_cowboys_fantasy_sentiment_summary.md:8,bullet,8.84,12.5,3.66,0.7729604914145424,0.3333333333333333,0.2702659060890008,0.04064261188063049,7.0,0.030346483537537428,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0033288,George Kittle,SF,TE,2026,0.3,-0.6744907594765952,0.62,"Rehab feedback is positive, but Week 1 availability was not confirmed",49ers_fantasy_sentiment_summary_2026-08-24.md:23,bullet,101.09,120.2,19.11,0.13871915866082665,0.3333333333333333,-0.39015162726071345,-0.4491176904710517,-22.0,-0.3353412088850519,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0040666,Omarion Hampton,LAC,RB,2026,1.0,1.214083367057871,0.75,Very Positive,Chargers_Player_Sentiment_Analysis.md:16,table,25.71,24.0,-1.7100000000000009,0.6440697527066854,0.3333333333333333,1.0386945626421218,1.3203132034926872,80.0,1.1002610029105726,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039893,Brian Thomas Jr.,JAX,WR,2026,0.55,0.0,0.62,positive,jacksonville_jaguars_player_sentiment_summary.md:10,bullet,75.86,69.5,-6.359999999999999,0.23379835260676562,0.3333333333333333,0.08174767573663133,-0.38295840060227776,-35.0,-0.2859422724497007,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036912,DeVonta Smith,PHI,WR,2026,1.0,1.214083367057871,0.75,Strongly positive,philadelphia-eagles-player-sentiment-2026-08-24.md:12,table,23.92,32.1,8.18,1.0161753484416034,0.3333333333333333,1.1531885920990195,1.366897675373152,84.0,1.1390813961442934,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039165,Zach Charbonnet,SEA,RB,2026,0.55,0.0,0.75,"Positive ability, negative availability",Seattle_Seahawks_Coachspeak_Sentiment_Feb17-Aug23_2026.md:19,table,148.19,131.3,-16.889999999999986,-0.7990267559409128,0.3333333333333333,-0.2458543864433578,-0.43301225269961885,-18.0,-0.360843543916349,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040128,Tyler Warren,IND,TE,2026,1.0,1.214083367057871,0.62,"Described as elite, dynamic and versatile, with explicit intent to create touches",colts_player_sentiment_summary.md:8,bullet,54.39,72.2,17.810000000000002,0.030734184852997636,0.3333333333333333,0.8003249117414817,0.9441696146752556,82.0,0.7049799789575242,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0037740,Garrett Wilson,NYJ,WR,2026,0.55,0.0,0.62,Strongest receiver endorsement,jets_fantasy_sentiment_summary.md:7,bullet,30.01,31.4,1.389999999999997,0.6508149769341377,0.3333333333333333,0.22755768424270545,0.01283486496618292,4.0,0.009583365841416579,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036973,Travis Etienne,NO,RB,2026,1.0,1.214083367057871,0.75,Very bullish,saints_fantasy_sentiment_update_2026-08-24.md:14,table,49.37,39.4,-9.969999999999999,-0.14117248454161296,0.3333333333333333,0.7970815665657222,0.6320065601652423,46.0,0.5266721334710351,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0035640,DK Metcalf,PIT,WR,2026,0.8,0.6744907594765951,0.75,Strong positive,steelers-player-sentiment-2026.md:21,table,79.67,63.6,-16.07,-0.28868312122791634,0.3333333333333333,0.37812956541366854,0.08525808567262343,10.0,0.07104840472718618,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0030506,Travis Kelce,KC,TE,2026,,,0.0,,,,98.85,121.7,22.85000000000001,0.44938362176950536,0.3333333333333333,0.4493836217695053,0.5258615536910178,66.0,0.17528718456367257,0.33333333333333326,low,2026-08-24,0,1,False,markdown_market_v1
00-0034753,Mark Andrews,BAL,TE,2026,0.55,0.0,0.75,Bullish,ravens-player-sentiment-feb-17-2026.md:17,table,130.92,132.1,1.1800000000000068,-1.3506428262425407,0.3333333333333333,-0.41558240807462793,-0.5206725409761176,-25.0,-0.4338937841467646,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039919,Rome Odunze,CHI,WR,2026,0.55,0.0,0.75,Positive,chicago_bears_player_sentiment_since_2026-02-17.md:17,table,57.27,47.8,-9.470000000000006,0.06645361690894233,0.3333333333333333,0.020447266741213024,-0.46807864509248903,-48.0,-0.3900655375770742,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0038134,Kenneth Walker III,KC,RB,2026,1.0,1.214083367057871,0.62,Clear lead-back and run-game commitment signal,chiefs_player_sentiment_summary_2026-08-24.md:14,bullet,28.07,21.5,-6.57,0.18205071238867931,0.3333333333333333,0.8532327885022096,0.7187566272201567,56.0,0.5366716149910502,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036555,Chuba Hubbard,CAR,RB,2026,0.55,0.0,0.62,Positive,carolina_panthers_fantasy_sentiment_summary.md:10,bullet,97.7,79.9,-17.799999999999997,-0.8855364939428451,0.3333333333333333,-0.3096281447352605,-0.7432849338444046,-54.0,-0.5549860839371554,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0038559,Michael Wilson,ARI,WR,2026,1.0,1.214083367057871,0.75,Very positive / rising,arizona_cardinals_fantasy_sentiment_summary_2026-08-24.md:18,table,88.08,75.9,-12.179999999999993,-0.07936768011391875,0.3333333333333333,0.8160984294665512,1.0169593140171604,66.0,0.8474660950143003,0.8333333333333333,high,2026-08-24,2,2,False,markdown_market_v1
00-0033293,Aaron Jones,MIN,RB,2026,0.55,0.0,0.75,Positive / committee caution,minnesota_vikings_player_sentiment_2026.md:19,table,113.87,105.4,-8.469999999999999,0.0014259846923395793,0.3333333333333333,0.00043876452071987056,-0.2363667692408253,-6.0,-0.19697230770068774,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0036997,Javonte Williams,DAL,RB,2026,0.55,0.0,0.62,Bullish,dallas_cowboys_fantasy_sentiment_summary.md:9,bullet,44.95,33.4,-11.550000000000004,-0.2913762054680435,0.3333333333333333,-0.10187979212169353,-0.4181215635605444,-14.0,-0.31219743412520645,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036139,Rico Dowdle,PIT,RB,2026,0.8,0.6744907594765951,0.75,Very strong positive,steelers-player-sentiment-2026.md:31,table,87.68,75.5,-12.180000000000007,-0.35126756254630376,0.3333333333333333,0.35887281423878015,0.127818894882218,4.0,0.10651574573518166,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040663,Harold Fannin Jr.,CLE,TE,2026,1.0,1.214083367057871,0.75,Elite sentiment,cleveland_browns_fantasy_sentiment_2026.md:25,table,74.68,84.0,9.319999999999993,-0.6744907594765956,0.3333333333333333,0.6329836358164967,0.7425343132152978,71.0,0.6187785943460815,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039915,Ladd McConkey,LAC,WR,2026,1.0,1.214083367057871,0.75,Very Positive,Chargers_Player_Sentiment_Analysis.md:14,table,36.1,40.9,4.799999999999997,0.8343022916381815,0.3333333333333333,1.0972276515441204,1.505794578541359,88.0,1.2548288154511322,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0036613,Jaylen Waddle,DEN,WR,2026,1.0,1.214083367057871,0.75,Elite positive,Fantasy_Research_Denver_Broncos_Sentiment_2026-08-24.md:19,table,36.15,48.1,11.950000000000003,1.2190337579531123,0.3333333333333333,1.215606564256407,1.770193796612679,93.0,1.4751614971772324,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0038117,Wan'Dale Robinson,TEN,WR,2026,0.3,-0.6744907594765952,0.75,Positive role signal,tennessee-titans-fantasy-sentiment-feb-aug-2026.md:25,table,85.91,93.2,7.290000000000006,0.9682856973898152,0.3333333333333333,-0.1690210804407767,-0.4140871835875043,-40.0,-0.3450726529895869,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039849,Marvin Harrison Jr.,ARI,WR,2026,1.0,1.214083367057871,0.75,Very positive,arizona_cardinals_fantasy_sentiment_summary_2026-08-24.md:17,table,68.51,64.7,-3.8100000000000023,0.3710102741596428,0.3333333333333333,0.954676261550724,1.1004762430676407,70.0,0.9170635358897005,0.8333333333333333,high,2026-08-24,2,2,False,markdown_market_v1
00-0036919,Kenny Gainwell,TB,RB,2026,,,0.0,,,,100.79,100.1,-0.6900000000000119,0.7410367117857721,0.3333333333333333,0.7410367117857721,0.679341419791962,52.0,0.22644713993065396,0.33333333333333326,low,2026-08-24,0,1,False,markdown_market_v1
00-0039065,Sam LaPorta,DET,TE,2026,0.55,0.0,0.62,"Bullish talent, health risk",detroit_lions_fantasy_sentiment_summary.md:9,bullet,83.02,104.3,21.28,0.31897099955543406,0.3333333333333333,0.11152832152287905,0.1207180301995816,40.0,0.09013612921568759,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0040734,TreVeyon Henderson,NE,RB,2026,0.3,-0.6744907594765952,0.75,Mixed-positive,Fantasy_Research_Patriots_Sentiment_Summary.md:29,table,67.53,61.1,-6.43,0.19535990285051494,0.3333333333333333,-0.4068444018374845,-0.7619615204112986,-56.0,-0.6349679336760821,0.8333333333333333,high,2026-08-24,2,2,False,markdown_market_v1
00-0034351,Dallas Goedert,PHI,TE,2026,0.3,-0.6744907594765952,0.75,"Positive talent, limited current signal",philadelphia-eagles-player-sentiment-2026-08-24.md:36,table,120.7,104.0,-16.700000000000003,-2.835851542922531,0.3333333333333333,-1.3395248466907295,-1.6259944925937462,-79.0,-1.3549954104947883,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0038544,Quentin Johnston,LAC,WR,2026,1.0,1.214083367057871,0.75,Very Positive,Chargers_Player_Sentiment_Analysis.md:13,table,99.56,86.6,-12.960000000000008,-0.12133838553009381,0.3333333333333333,0.8031843662615743,0.8906828620497945,59.0,0.7422357183748287,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0037664,Alec Pierce,IND,WR,2026,0.55,0.0,0.62,"Staff expects a broader route tree and larger role, but his ankle-surgery recovery creates material early-season availability risk",colts_player_sentiment_summary.md:13,bullet,98.93,57.0,-41.93000000000001,-1.680173431564155,0.3333333333333333,-0.5874732278196345,-0.4709732122514713,-49.0,-0.3516599984810985,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0040583,Woody Marks,HOU,RB,2026,1.0,1.214083367057871,0.75,Elite positive,texans_fantasy_sentiment_summary_2026-08-24.md:17,table,139.76,139.2,-0.5600000000000023,0.753395245786049,0.3333333333333333,1.0723331758973105,1.4702038712320198,86.0,1.2251698926933496,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0036410,Tee Higgins,CIN,WR,2026,1.0,1.214083367057871,0.75,"Very bullish: lauded for athleticism, hands, football IQ, and difficulty to defend.",bengals_player_sentiment_since_2026-02-17.md:11,table,36.36,36.6,0.240000000000002,0.5889350907436247,0.3333333333333333,1.0217300512688723,1.3555110933448935,83.0,1.1295925777874112,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0035685,David Montgomery,HOU,RB,2026,1.0,1.214083367057871,0.75,Elite positive,texans_fantasy_sentiment_summary_2026-08-24.md:18,table,61.16,55.0,-6.159999999999997,0.2210276273126267,0.3333333333333333,0.9085277548285652,0.8065570642483926,58.0,0.6721308868736604,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0036252,Michael Pittman,PIT,WR,2026,0.55,0.0,0.75,Positive,steelers-player-sentiment-2026.md:22,table,81.58,81.0,-0.5799999999999983,0.5448120414599543,0.3333333333333333,0.16763447429537057,0.011917709436744169,2.0,0.00993142453062014,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0033906,Alvin Kamara,NO,RB,2026,0.0,-1.4838796708485094,0.75,Mixed,saints_fantasy_sentiment_update_2026-08-24.md:15,table,155.24,147.2,-8.04000000000002,0.04230421253940392,0.3333333333333333,-1.0142846298060746,-1.6424695187615144,-78.0,-1.3687245989679284,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0033090,Hunter Henry,NE,TE,2026,1.0,1.214083367057871,0.75,Very positive,Fantasy_Research_Patriots_Sentiment_Summary.md:27,table,164.71,159.3,-5.409999999999997,-1.8980435780837677,0.3333333333333333,0.2565058454758284,0.29313449717624884,61.0,0.24427874764687402,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040730,RJ Harvey,DEN,RB,2026,0.55,0.0,0.75,Positive; PPR boost,Fantasy_Research_Denver_Broncos_Sentiment_2026-08-24.md:14,table,93.64,96.0,2.3599999999999994,1.0309869325614767,0.3333333333333333,0.31722674848045435,0.33982539816119806,18.0,0.2831878318009984,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039384,Tyrone Tracy Jr.,NYG,RB,2026,0.55,0.0,0.75,Quietly bullish,Giants_player_sentiment_update_2026-08-24.md:21,table,141.64,158.5,16.860000000000014,2.4094388018230193,0.3333333333333333,0.7413657851763136,0.9851825909352661,64.0,0.820985492446055,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0034960,Jakobi Meyers,JAX,WR,2026,0.55,0.0,0.62,positive,jacksonville_jaguars_player_sentiment_summary.md:24,bullet,101.99,85.5,-16.489999999999995,-0.31128273183662525,0.3333333333333333,-0.10884011602679203,-0.39484921814425006,-37.0,-0.2948207495477067,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036158,J.K. Dobbins,DEN,RB,2026,0.55,0.0,0.75,"Positive, risky",Fantasy_Research_Denver_Broncos_Sentiment_2026-08-24.md:13,table,102.35,80.6,-21.75,-1.2610457962589203,0.3333333333333333,-0.38801409115659086,-0.7961806778612719,-58.0,-0.6634838982177265,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040867,Makai Lemon,PHI,WR,2026,0.3,-0.6744907594765952,0.75,"Positive, injury-limited",philadelphia-eagles-player-sentiment-2026-08-24.md:21,table,106.63,110.9,4.27000000000001,0.8057837353938587,0.3333333333333333,-0.21902168413184026,-0.6301820582519486,-65.0,-0.5251517152099572,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040126,Colston Loveland,CHI,TE,2026,1.0,1.214083367057871,0.75,Very positive,chicago_bears_player_sentiment_since_2026-02-17.md:16,table,38.13,61.7,23.57,0.5091906841861485,0.3333333333333333,0.9971933107896487,1.1794841421489937,90.0,0.9829034517908279,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040736,Mason Taylor,NYJ,TE,2026,0.55,0.0,0.62,Repeated breakout projections and praise for versatility and work ethic,jets_fantasy_sentiment_summary.md:9,bullet,271.47,,,,0.0,0.0,-0.002555532234550601,-4.0,-0.0015844299854213726,0.62,medium,2026-08-24,1,1,False,markdown_market_v1
00-0040242,Jacory Croskey-Merritt,WAS,RB,2026,,,0.0,,,,117.51,105.0,-12.510000000000005,-0.38263922577777315,0.3333333333333333,-0.3826392257777731,-0.8116191373660514,-60.0,-0.2705397124553504,0.33333333333333326,low,2026-08-24,0,1,False,markdown_market_v1
00-0031408,Mike Evans,SF,WR,2026,0.8,0.6744907594765951,0.62,Viewed as an elite matchup and red-zone weapon who fits the offense,49ers_fantasy_sentiment_summary_2026-08-24.md:17,bullet,54.32,54.6,0.28000000000000114,0.5910874346111208,0.3333333333333333,0.6453287577753802,0.6782757555142548,37.0,0.5064458974506435,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0041029,Jordyn Tyson,NO,WR,2026,0.55,0.0,0.75,Bullish with rookie caution,saints_fantasy_sentiment_update_2026-08-24.md:22,table,124.54,138.2,13.659999999999982,1.3110464582885701,0.3333333333333333,0.40339891024263697,0.169449016499419,12.0,0.14120751374951582,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0035659,Terry McLaurin,WAS,WR,2026,1.0,1.214083367057871,0.75,Very bullish,Washington_Commanders_Player_Sentiment_2026-02-17_to_2026-08-24.md:38,table,45.91,44.7,-1.2099999999999937,0.5109126255468908,0.3333333333333333,0.9977231389006465,1.1602066063545131,73.0,0.9668388386287609,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0031588,Stefon Diggs,WAS,WR,2026,,,0.0,,,,,,,,0.0,,,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1
00-0040236,Kyle Monangai,CHI,RB,2026,0.3,-0.6744907594765952,0.75,Mixed/positive,chicago_bears_player_sentiment_since_2026-02-17.md:22,table,112.14,96.2,-15.939999999999998,-0.7087143920927439,0.3333333333333333,-0.6850211079738718,-1.13294491692221,-70.0,-0.9441207641018416,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0038124,Christian Watson,GB,WR,2026,0.55,0.0,0.75,"Bullish: viewed as a dynamic, game-changing player and culture piece.",packers_player_sentiment_summary.md:17,table,57.64,56.3,-1.3400000000000034,0.5039175079775279,0.3333333333333333,0.15505154091616244,-0.11750638141050423,-10.0,-0.09792198450875352,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039344,Jonathon Brooks,CAR,RB,2026,1.0,1.214083367057871,0.62,Very positive but workload-managed,carolina_panthers_fantasy_sentiment_summary.md:9,bullet,96.61,97.1,0.4899999999999949,0.8532141742498155,0.3333333333333333,1.087905327614495,2.0226289768672916,96.0,1.5102296360609109,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0037816,Romeo Doubs,NE,WR,2026,1.0,1.214083367057871,0.75,Very positive,Fantasy_Research_Patriots_Sentiment_Summary.md:25,table,131.65,108.0,-23.650000000000006,-0.6965522841184304,0.3333333333333333,0.62619547438824,0.7769104317371941,49.0,0.647425359780995,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039847,Theo Johnson,NYG,TE,2026,0.55,0.0,0.75,Bullish; minor injury watch,Giants_player_sentiment_update_2026-08-24.md:23,table,278.79,,,,0.0,0.0,0.005273638526685078,6.0,0.003955228895013809,0.75,medium,2026-08-24,1,1,False,markdown_market_v1
00-0034383,Dalton Schultz,HOU,TE,2026,0.55,0.0,0.75,Positive,texans_fantasy_sentiment_summary_2026-08-24.md:30,table,172.8,177.8,5.0,-1.0333331339764584,0.3333333333333333,-0.31794865660814103,-0.3993386320144535,-19.0,-0.3327821933453779,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0035719,Deebo Samuel Sr.,SF,WR,2026,0.8,0.6744907594765951,0.62,"Staff says he looks like his former self and plans to deploy him at WR, RB, and returns",49ers_fantasy_sentiment_summary_2026-08-24.md:18,bullet,,,,,0.0,0.6744907594765951,1.0442027030770904,68.0,0.6474056759077961,0.62,medium,2026-08-24,1,1,False,markdown_market_v1
00-0038041,Jake Ferguson,DAL,TE,2026,0.55,0.0,0.62,Bullish,dallas_cowboys_fantasy_sentiment_summary.md:13,bullet,114.25,145.3,31.05000000000001,1.1305196104035053,0.3333333333333333,0.3952865770641627,0.45665154329755875,64.0,0.3409664856621772,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0037256,Rachaad White,WAS,RB,2026,0.55,0.0,0.75,"Positive, PPR-oriented",Washington_Commanders_Player_Sentiment_2026-02-17_to_2026-08-24.md:24,table,108.02,121.8,13.780000000000001,2.1166366116626354,0.3333333333333333,0.6512728035885033,0.5782018105977509,38.0,0.4818348421647924,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0040719,Bhayshul Tuten,JAX,RB,2026,1.0,1.214083367057871,0.62,very positive,jacksonville_jaguars_player_sentiment_summary.md:7,bullet,68.7,53.3,-15.400000000000006,-0.6573789431685217,0.3333333333333333,0.5597259159297616,0.6199987600524418,44.0,0.46293240750582315,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0038606,Parker Washington,JAX,WR,2026,1.0,1.214083367057871,0.62,very positive,jacksonville_jaguars_player_sentiment_summary.md:8,bullet,66.51,65.3,-1.210000000000008,0.51091262554689,0.3333333333333333,0.9682194714246608,2.023971040772209,96.0,1.5112317104432493,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0037809,Chig Okonkwo,WAS,TE,2026,0.55,0.0,0.75,Bullish,Washington_Commanders_Player_Sentiment_2026-02-17_to_2026-08-24.md:54,table,157.8,,,,0.0,0.0,0.0,1.0,0.0,0.75,medium,2026-08-24,1,1,False,markdown_market_v1
00-0039811,MarShawn Lloyd,GB,RB,2026,,,0.0,,,,197.06,160.1,-36.96000000000001,-2.7069942742912,0.3333333333333333,-2.7069942742912,-3.0,-97.0,-0.9999999999999998,0.33333333333333326,low,2026-08-24,0,1,False,markdown_market_v1
00-0038129,Cade Otton,TB,TE,2026,0.3,-0.6744907594765952,0.75,Mild positive,tampa_bay_buccaneers_fantasy_sentiment_2026.md:28,table,242.1,,,,0.0,-0.6744907594765953,-0.8290441500178559,-71.0,-0.6217831125133919,0.75,medium,2026-08-24,1,1,False,markdown_market_v1
00-0041511,Omar Cooper Jr.,NYJ,WR,2026,,,0.0,,,,181.77,,,,0.0,,,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1
00-0039738,Blake Corum,LA,RB,2026,0.8,0.6744907594765951,0.75,Strongly rising,los-angeles-rams-player-sentiment-feb-17-2026.md:13,table,110.43,120.8,10.36999999999999,1.7924627582707824,0.3333333333333333,1.0184821437209606,1.4332349841136423,84.0,1.1943624867613685,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039868,Troy Franklin,DEN,WR,2026,0.55,0.0,0.75,Moderate positive,Fantasy_Research_Denver_Broncos_Sentiment_2026-08-24.md:23,table,207.91,176.2,-31.710000000000008,-1.1302495734188978,0.3333333333333333,-0.347769099513507,-0.17972628122838882,-15.0,-0.14977190102365734,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0039916,Ricky Pearsall,SF,WR,2026,,,0.0,,,,,,,,0.0,,,,,0.0,none,2026-08-24,0,0,False,markdown_market_v1
00-0038563,Tre Tucker,LV,WR,2026,1.0,1.214083367057871,0.62,very positive,raiders_player_sentiment_summary_2026.md:9,bullet,173.31,132.4,-40.91,-1.6252886629430034,0.3333333333333333,0.22129594398064223,-0.18480631169216072,-17.0,-0.13798871273014665,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036894,Pat Freiermuth,PIT,TE,2026,0.8,0.6744907594765951,0.75,Strong positive,steelers-player-sentiment-2026.md:27,table,238.08,,,,0.0,0.6744907594765951,0.7941126158230287,77.0,0.5955844618672715,0.75,medium,2026-08-24,1,1,False,markdown_market_v1
00-0038994,Jordan Addison,MIN,WR,2026,1.0,1.214083367057871,0.75,Very positive,minnesota_vikings_player_sentiment_2026.md:23,table,106.59,88.1,-18.49000000000001,-0.41889992521143177,0.3333333333333333,0.7116269694365471,0.8489058397215441,55.0,0.7074215331012866,0.8333333333333333,high,2026-08-24,2,2,False,markdown_market_v1
00-0041035,De'Zhaun Stribling,SF,WR,2026,0.8,0.6744907594765951,0.62,"Repeated praise for maturity, physicality, speed, intelligence, hands, versatility, and coachability",49ers_fantasy_sentiment_summary_2026-08-24.md:15,bullet,149.34,133.5,-15.840000000000003,-0.2763071439898139,0.3333333333333333,0.34204394008274575,0.2569936931893862,15.0,0.191888624248075,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0036040,Juwan Johnson,NO,TE,2026,0.55,0.0,0.75,Positive,saints_fantasy_sentiment_update_2026-08-24.md:24,table,136.23,161.3,25.07000000000002,0.6337887308874918,0.3333333333333333,0.19501191719615132,0.21775120902399087,58.0,0.1814593408533257,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0038935,Brenton Strange,JAX,TE,2026,0.55,0.0,0.62,positive,jacksonville_jaguars_player_sentiment_summary.md:21,bullet,158.43,165.8,7.3700000000000045,-0.8364682201883386,0.3333333333333333,-0.2924714056602582,-0.36365372660705614,-17.0,-0.2715281158666019,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0040189,Oronde Gadsden II,LAC,TE,2026,0.55,0.0,0.75,Positive,Chargers_Player_Sentiment_Analysis.md:24,table,189.9,,,,0.0,0.0,-0.016384603242072332,-14.0,-0.012288452431554249,0.75,medium,2026-08-24,1,1,False,markdown_market_v1
00-0039901,Keon Coleman,BUF,WR,2026,0.55,0.0,0.62,improving,bills_player_sentiment_since_2026-02-17.md:11,bullet,245.99,,,,0.0,0.0,-0.268382833404073,-23.0,-0.16639735671052525,0.62,medium,2026-08-24,1,1,False,markdown_market_v1
00-0039894,Xavier Worthy,KC,WR,2026,0.55,0.0,0.62,Growth and versatility praised,chiefs_player_sentiment_summary_2026-08-24.md:26,bullet,128.09,100.1,-27.99000000000001,-0.9300815937417591,0.3333333333333333,-0.3252033544551605,-0.9681112860002714,-74.0,-0.7228564268802026,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0038997,Josh Downs,IND,WR,2026,1.0,1.214083367057871,0.62,The most compelling receiving-role riser,colts_player_sentiment_summary.md:9,bullet,85.85,87.7,1.8500000000000085,0.6755669314103436,0.3333333333333333,1.025790907041253,1.4702803080641262,87.0,1.0978092966878807,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0037197,Isiah Pacheco,DET,RB,2026,0.55,0.0,0.62,Bullish complementary role,detroit_lions_fantasy_sentiment_summary.md:12,bullet,160.74,156.6,-4.140000000000015,0.41306023254768104,0.3333333333333333,0.14442665473695138,-0.1815942033497956,-2.0,-0.13559033850118068,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0040735,Luther Burden III,CHI,WR,2026,1.0,1.214083367057871,0.75,Very positive,chicago_bears_player_sentiment_since_2026-02-17.md:15,table,47.46,61.6,14.14,1.3368745846985246,0.3333333333333333,1.2518652801780723,1.7176229434280756,90.0,1.4313524528567296,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0038611,Chris Rodriguez Jr.,JAX,RB,2026,0.55,0.0,0.62,"positive, committee-bound",jacksonville_jaguars_player_sentiment_summary.md:15,bullet,139.48,156.7,17.22,2.443662434439166,0.3333333333333333,0.854427424629079,0.8856194674129859,60.0,0.6612625356683628,0.7466666666666666,high,2026-08-24,1,2,False,markdown_market_v1
00-0037525,Jordan Mason,MIN,RB,2026,0.55,0.0,0.75,Positive / committee caution,minnesota_vikings_player_sentiment_2026.md:20,table,118.74,115.5,-3.239999999999995,0.49861931408805443,0.3333333333333333,0.15342132741170908,0.14990488980345298,6.0,0.12492074150287748,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
00-0035229,T.J. Hockenson,MIN,TE,2026,,,0.0,,,,192.08,179.3,-12.780000000000001,-2.5102353142096923,0.3333333333333333,-2.5102353142096923,-3.0,-96.0,-0.9999999999999998,0.33333333333333326,low,2026-08-24,0,1,False,markdown_market_v1
00-0039855,Jalen McMillan,TB,WR,2026,0.55,0.0,0.75,Talent positive; health negative,tampa_bay_buccaneers_fantasy_sentiment_2026.md:20,table,171.44,136.0,-35.44,-1.3309556390629098,0.3333333333333333,-0.40952481201935687,-0.9394012374337589,-72.0,-0.7828343645281324,0.8333333333333333,high,2026-08-24,1,2,False,markdown_market_v1
